Date,Name of customer,Title,Device,Tasks classification,Ticket id,Assigned to,Assisted by,Description
2026-01-29 12:35:07,Marcopolo Medical Center,Rotor overflow issue,BA200,Break Down Call (On Site),#1733885898,Prabhakar Neupane,Abiral Dulal,
2024-08-18 14:48:47,Marcopolo Medical Center,Stirrer Home sensor,BA200,PMS,#8957475,N/A,N/A,
2025-09-04 12:57:16,Marriot Hotel,Breakdown,Dosing Pump,Break Down Call (On Site),#1733885285,Sanu Kaji Tha,N/A,
2025-11-02 10:53:16,Marriot Hotel,Chemical Pump Issue,Dosing Pump,Break Down Call (On Site),#1733885541,Sanu Kaji Tha,N/A,
2025-10-09 11:41:06,Marriot Hotel,Chemical Pump Issue,Dosing Pump,Break Down Call (On Site),#1733885455,Sanu Kaji Tha,N/A,
2025-05-21 21:55:55,Marriot Hotel,chemical pump issue,Dosing Pump,Break Down Calls,#1733884738,Sanu Kaji Tha,N/A,
2025-05-18 21:48:22,Marriot Hotel,chemical pump issue,Dosing Pump,Break Down Calls,#1733884715,Sanu Kaji Tha,N/A,
2025-06-24 13:58:12,Marriot Hotel,DF1 check,Dosing Pump,Break Down Call (On Site),#1733884921,Sanu Kaji Tha,N/A,
2024-12-04 16:37:45,Marriot Hotel,dosing pump issue,Dosing Pump,Break Down Calls,#3531899,Sanu Kaji Tha,N/A,
2025-07-18 18:43:12,Marriot Hotel,issue in chemical pump,Dosing Pump,Break Down Call (On Call),#1733885049,Sanu Kaji Tha,N/A,
2025-04-30 18:28:13,Marriot Hotel,ISSUE IN MACHINE,Dosing Pump,N/A,#1733884649,Sanu Kaji Tha,N/A,
2025-02-14 18:52:00,Marriot Hotel,issue in machine,Dosing Pump,N/A,#1733884278,Sanu Kaji Tha,N/A,
2025-01-31 17:52:39,Marriot Hotel,L5000 issue,Dosing Pump,Break Down Calls,#1733884201,Sanu Kaji Tha,N/A,
2025-06-09 20:50:54,Marriot Hotel,leakage issue,Dosing Pump,Break Down Call (On Site),#1733884829,Sanu Kaji Tha,N/A,
2025-06-04 18:14:29,Marriot Hotel,machine check,Dosing Pump,Break Down Call (On Site),#1733884791,Sanu Kaji Tha,N/A,
2025-08-12 17:25:05,Marriot Hotel,pump not working,Dosing Pump,Break Down Call (On Site),#1733885174,Sanu Kaji Tha,N/A,
2024-09-16 12:30:30,Maulakalika Hospital,Back transport issue,Liaison,Break Down Calls,#2325641,Ashish Pathak,N/A,
2024-08-14 18:01:35,Maulakalika Hospital,Back transport issue,Liaison,Break Down Calls,#3154559,Ashish Pathak,N/A,
2024-08-02 10:08:56,Maulakalika Hospital,Back transport issue,Liaison,Break Down Calls,#2415787,Ashish Pathak,N/A,
2024-09-19 17:35:09,Maulakalika Hospital,Barcode Issue,Liaison,Break Down Calls,#8922228,Ashish Pathak,N/A,
2025-05-16 22:14:42,Maulakalika Hospital,beta hcg data issue,Liaison,Break Down Calls,#1733884706,Ashish Pathak,N/A,
2024-09-05 15:10:29,Maulakalika Hospital,Chamber Lift Issue,Liaison,Break Down Calls,#2814020,Ashish Pathak,N/A,
2025-04-21 21:47:45,Maulakalika Hospital,clot in needle,Liaison,Break Down Calls,#1733884608,Ashish Pathak,N/A,
2024-12-10 14:58:59,Maulakalika Hospital,Cuvette jam issue,Liaison,Break Down Calls,#9601385,Ashish Pathak,N/A,
2024-12-05 16:44:16,Maulakalika Hospital,Ft4 calibration low results,Liaison,Break Down Calls,#9154275,Ashish Pathak,N/A,
2024-10-09 18:10:18,Maulakalika Hospital,General maintenance,Liaison,Break Down Calls,#2105262,Ashish Pathak,N/A,
2024-07-21 10:40:17,Maulakalika Hospital,Issue on wash station,Liaison,Break Down Calls,#7075632,N/A,N/A,
2025-02-02 11:35:41,Maulakalika Hospital,Liaison pms shipment,Liaison,PMS,#1733884207,Ashish Pathak,N/A,
2024-11-11 17:26:49,Maulakalika Hospital,Pipetter issue,Liaison,OnSite Visit,#2084676,Ashish Pathak,N/A,
2024-07-23 12:51:29,Maulakalika Hospital,Pipetter niddle issue,Liaison,Break Down Calls,#6907940,Ashish Pathak,N/A,
2024-09-29 14:35:53,Maulakalika Hospital,prolactin calibration issue,Liaison,OnSite Visit x UT x FollowUp x Application,#8902642,Ashish Pathak,N/A,
2025-01-02 16:55:42,Maulakalika Hospital,PUSHER CABLE ISSUE,Liaison,Break Down Calls,#1733884042,Ashish Pathak,N/A,
2025-03-03 20:50:49,Maulakalika Hospital,pusher issue,Liaison,Break Down Calls,#1733884399,Ashish Pathak,N/A,
2025-02-09 16:36:45,Maulakalika Hospital,Pusher issue,Liaison,Break Down Calls,#1733884248,Ashish Pathak,N/A,
2024-10-18 18:03:45,Maulakalika Hospital,Result issue vitamin d calibration,Liaison,Break Down Calls,#5384514,Ashish Pathak,N/A,
2024-08-09 17:36:29,Maulakalika Hospital,Results Issue,Liaison,Break Down Calls,#6700506,Ashish Pathak,N/A,
2024-11-20 12:21:50,Maulakalika Hospital,Temperature issue,Liaison,Break Down Calls,#4012051,Ashish Pathak,N/A,
2024-07-28 10:48:57,Maulakalika Hospital,Temperature issue,Liaison,Break Down Calls,#3944977,Ashish Pathak,N/A,
2025-03-13 10:48:07,Maulakalika Hospital,tsh calibration issue,Liaison,Break Down Calls,#1733884434,Ashish Pathak,N/A,
2024-08-27 12:43:25,Maulakalika Hospital,TSH calibration issue,Liaison,Break Down Calls,#5698921,Ashish Pathak,N/A,
2025-01-10 17:30:48,Maulakalika Hospital,tsh high value,Liaison,Break Down Calls,#1733884088,Ashish Pathak,N/A,
2024-12-19 16:53:11,Maulakalika Hospital,tsh value,Liaison,Break Down Calls,#1733883958,Ashish Pathak,N/A,
2025-04-17 21:21:42,Maulakalika Hospital,vitamin d calibration,Liaison,Break Down Calls,#1733884593,Ashish Pathak,N/A,
2025-03-19 18:14:24,Maulakalika Hospital,"vitamin d, tsh issue",Liaison,Break Down Calls,#1733884475,Ashish Pathak,N/A,
2025-02-24 09:53:19,Maulakalika Hospital,washer issue,Liaison,Break Down Calls,#1733884348,Ashish Pathak,N/A,
2025-02-11 21:15:49,Maulakalika Hospital,washer issue,Liaison,Break Down Calls,#1733884257,Ashish Pathak,N/A,
2024-11-17 11:45:18,Maulakalika Hospital,Washer tubes leaking,Liaison,Break Down Calls,#3455115,Ashish Pathak,N/A,
2025-06-30 18:29:35,Maulakalika Hospital,WBC Clogging,Liaison,Break Down Call (On Site),#1733884950,Ashish Pathak,N/A,
2024-09-27 18:22:17,Maulakalika Hospital,washer transport error,Liaison,BreakDownCalls,#7647911,Ashish Pathak,N/A,
2025-07-09 19:00:55,Meridian Healthcare Center Pvt. Ltd.,CALIBRATION REPORT,BA200,Office Work,#1733884996,Samir Paudel,N/A,
2025-07-10 15:40:30,Meridian Healthcare Center Pvt. Ltd.,CHOLESTROL ISSUE,BA200,N/A,#1733885003,Prabhakar Neupane,N/A,
2025-03-23 21:25:34,Meridian Healthcare Center Pvt. Ltd.,clot in sample,BA200,Break Down Calls,#1733884495,Prabhakar Neupane,N/A,
2025-01-12 18:39:26,Meridian Healthcare Center Pvt. Ltd.,machine issue,BA200,Break Down Calls,#1733884100,N/A,N/A,
2025-09-23 13:48:21,Meridian Healthcare Center Pvt. Ltd.,PMS,BA200,PMS,#1733885396,Abiral Dulal,N/A,
2026-05-29 09:33:02,Meridian Healthcare Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733886314,Abiral Dulal,N/A,
2026-02-04 17:14:08,Meridian Healthcare Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733885927,Abiral Dulal,Prabhakar Neupane,
2025-06-29 11:02:10,Meridian Healthcare Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733884946,Sneha,N/A,
2025-03-16 14:35:04,Meridian Healthcare Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733884450,Sneha,N/A,
2024-11-13 16:58:09,Meridian Healthcare Center Pvt. Ltd.,PMS of the machine,BA200,PMS,#9675496,N/A,N/A,
2025-09-02 17:05:12,Meridian Healthcare Center Pvt. Ltd.,reagent not scan,BA200,Break Down Call (On Call),#1733885268,Sneha,N/A,
2025-11-21 11:20:08,Meridian Healthcare Center Pvt. Ltd.,Urea QC issue,BA200,Break Down Call (On Call),#1733885624,Sneha,N/A,
2024-08-09 14:35:20,Meridian Multispecialty Polyclinic Pvt. Ltd.,Abnormal results,BA200,Application,#7801269,N/A,N/A,
2024-12-17 17:17:42,Meridian Multispecialty Polyclinic Pvt. Ltd.,ALP positioning issue,BA200,Break Down Calls,#1733883949,N/A,N/A,
2024-08-18 13:13:43,Meridian Multispecialty Polyclinic Pvt. Ltd.,Creatinine Issue,BA200,Break Down Calls,#3234277,N/A,N/A,
2025-05-07 17:53:13,Meridian Multispecialty Polyclinic Pvt. Ltd.,Creatinine Issue AND PROBE CHANGE,BA200,Break Down Calls,#1733884669,Samir Paudel,N/A,
2025-05-02 09:50:57,Meridian Multispecialty Polyclinic Pvt. Ltd.,creatinine result issue and PMS,BA200,PMS,#1733884652,Prabhakar Neupane,Sneha Munankami,
2025-10-13 12:24:52,Meridian Multispecialty Polyclinic Pvt. Ltd.,Follow up of the machine,BA200,Break Down Call (On Site),#1733885471,Abiral Dulal,N/A,
2026-05-25 17:00:43,Meridian Multispecialty Polyclinic Pvt. Ltd.,home error,BA200,Break Down Call (On Site),#1733886304,Sneha,N/A,
2026-05-29 09:32:27,Meridian Multispecialty Polyclinic Pvt. Ltd.,home sensor replacement,BA200,Break Down Call (On Site),#1733886313,Abiral Dulal,N/A,
2024-11-26 15:44:08,Meridian Multispecialty Polyclinic Pvt. Ltd.,PMS of BA200 at Meridian Multi Specialty Polyclinic,BA200,PMS,#1732615148,N/A,N/A,
2026-01-30 14:34:01,Meridian Multispecialty Polyclinic Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733885906,Abiral Dulal,N/A,
2025-08-24 09:29:32,Meridian Multispecialty Polyclinic Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733885235,Sujan Babu Karki,N/A,
2025-02-13 11:22:40,Meridian Multispecialty Polyclinic Pvt. Ltd.,PMS of the machine,BA200,PMS,#1733884265,Abiral Dulal,N/A,
2025-03-20 21:23:40,Meridian Multispecialty Polyclinic Pvt. Ltd.,probe change and creatinine result issue,BA200,Break Down Calls,#1733884479,Samir Paudel,N/A,
2025-03-28 21:49:09,Meridian Multispecialty Polyclinic Pvt. Ltd.,rotor overflow,BA200,Break Down Calls,#1733884528,Sujan Babu Karki,N/A,
2024-12-18 16:04:29,Meridian Multispecialty Polyclinic Pvt. Ltd.,sample absorbance less issue,BA200,Break Down Calls,#1733883952,N/A,N/A,
2026-02-04 12:15:19,Meridian Multispecialty Polyclinic Pvt. Ltd.,sensor issue,BA200,Break Down Call (On Site),#1733885925,Abiral Dulal,Prabhakar Neupane,
2025-12-10 16:55:59,Meridian Multispecialty Polyclinic Pvt. Ltd.,water tank limit,BA200,Break Down Call (On Site),#1733885704,Samir Paudel,N/A,
2024-05-22 12:10:02,Meridian Multispecialty Polyclinic Pvt. Ltd.,Creatinine and Urea Issue,BA200,Break Down Calls,#8910420,Sneha,N/A,
2024-06-14 11:04:11,Meridian Multispecialty Polyclinic Pvt. Ltd.,PMS OF BA200,BA200,PMS,#2306482,N/A,N/A,
2024-05-12 13:48:18,Meridian Multispecialty Polyclinic Pvt. Ltd.,QC did not pass,BA200,Break Down Calls,#2203436,Sneha,N/A,Changed the ran the  calibrator. Also ran qc and sample
2026-05-18 18:05:42,Municipal Treatment Center - Butwal SMC,Installation of machine,NW 5+,Installation,#1733886283,Sujan Babu Karki,N/A,
2025-04-16 21:15:35,Municipal Treatment Centre - Bharatpur SMC,newster install,NW 5+,Break Down Calls,#1733884588,Sujan Babu Karki,N/A,
2025-05-12 20:48:41,Municipal Treatment Centre - Dhangadhi SMC,newster install,NW 5+,Installation,#1733884685,Samir Paudel,N/A,
2025-03-05 21:00:13,Municipal Treatment Centre - Nepalgunj SMC,newster issue,NW 5+,Break Down Calls,#1733884408,Sujan Babu Karki,N/A,
2025-02-04 17:59:56,Municipal Treatment Centre - Nepalgunj SMC,PMS of the machine,NW 5+,PMS,#1733884217,Sujan Babu Karki,N/A,
2026-01-08 09:30:54,Municipal Treatment Centre - Nepalgunj SMC,pms of machine,NW 5+,Break Down Call (On Site),#1733885826,Sujan Babu Karki,N/A,
2024-09-11 12:29:10,Narayani Central Diagnostic Lab,Ast/GOT Result issue,BA400,Application,#3167396,Ashish Pathak,N/A,
2024-11-29 17:47:33,Narayani Central Diagnostic Lab,ba400 issue,BA400,Break Down Calls,#6384483,Ashish Pathak,N/A,
2025-07-20 14:25:57,Narayani Central Diagnostic Lab,Collision error,BA400,PMS,#1733885053,Ashish Pathak,N/A,
2024-09-03 13:48:52,Narayani Central Diagnostic Lab,Collision issue,BA400,Break Down Calls,#4658075,Ashish Pathak,N/A,
2025-02-07 16:38:23,Narayani Central Diagnostic Lab,Communication error,BA400,Break Down Calls,#1733884232,Ashish Pathak,N/A,
2024-10-23 17:24:05,Narayani Central Diagnostic Lab,Communication error,BA400,Break Down Calls,#5052768,Ashish Pathak,N/A,
2024-11-05 10:37:16,Narayani Central Diagnostic Lab,Communication issue,BA400,Break Down Calls,#2489361,Ashish Pathak,N/A,
2026-05-28 10:28:44,Narayani Central Diagnostic Lab,Home sensor error,BA400,PMS,#1733886305,Ashish Pathak,N/A,
2026-05-25 16:59:46,Narayani Central Diagnostic Lab,Home sensor error,BA400,PMS,#1733886302,Ashish Pathak,N/A,
2025-11-10 13:00:14,Narayani Central Diagnostic Lab,Home sensor error,BA400,Break Down Call (On Call),#1733885583,Ashish Pathak,N/A,
2026-05-24 10:17:30,Narayani Central Diagnostic Lab,Home Sensor issue,BA400,PMS,#1733886295,Ashish Pathak,N/A,
2025-07-15 18:19:26,Narayani Central Diagnostic Lab,issue in BA400,BA400,Break Down Call (On Call),#1733885031,Ashish Pathak,N/A,
2026-01-08 09:28:34,Narayani Central Diagnostic Lab,photometry error,BA400,Break Down Call (On Call),#1733885825,Ashish Pathak,N/A,
2025-11-19 12:30:48,Narayani Central Diagnostic Lab,pms,BA400,Break Down Call (On Site),#1733885613,Ashish Pathak,N/A,
2025-09-23 12:57:53,Narayani Central Diagnostic Lab,PMS BA400,BA400,PMS,#1733885394,Ashish Pathak,N/A,SN: 834000771
2025-05-02 18:18:12,Narayani Central Diagnostic Lab,PMS of the machine,BA400,PMS,#1733884654,Ashish Pathak,N/A,
2025-02-11 21:15:12,Narayani Central Diagnostic Lab,reagent rotor home error,BA400,Break Down Calls,#1733884256,Ashish Pathak,N/A,
2025-01-07 18:13:56,Narayani Central Diagnostic Lab,total protein reagent setup,BA400,Break Down Calls,#1733884071,Ashish Pathak,N/A,
2024-07-26 09:57:12,Narayani Central Diagnostic Lab,Water tank limit issue,BA400,Break Down Calls,#8042873,Ashish Pathak,N/A,
2024-07-30 15:28:33,National Path Lab - Dhangadhi,Cartridge issue,i-SMART 30 PRO,Break Down Calls,#4584342,Samir Paudel,N/A,
2025-01-28 16:48:52,National Path Lab - Dhangadhi,control fluctuation issue,i-SMART 30 PRO,Break Down Calls,#1733884183,Prabhakar Neupane,N/A,
2024-06-02 17:04:11,National Path Lab - Dhangadhi,Frequent Slope Error and fan issue,i-SMART 30 PRO,Break Down Calls,#6932199,Sneha,N/A,
2025-02-21 16:59:29,National Path Lab - Dhangadhi,guided for preanalytics,i-SMART 30 PRO,Break Down Calls,#1733884331,Prabhakar Neupane,N/A,
2024-10-04 18:15:43,National Path Lab - Dhangadhi,Issue in the machine,H33s,Break Down Calls,#4677685,Ashish Pathak,N/A,
2024-09-09 13:54:35,National Path Lab - Dhangadhi,machine do not turn on,i-SMART 30 PRO,Break Down Calls,#4501821,Sneha,N/A,
2026-02-11 09:43:49,National Path Lab - Dhangadhi,slope out of range,i-SMART 30 PRO,Break Down Call (On Call),#1733885953,Sneha,N/A,
2024-07-21 17:38:37,National Path Lab - Dhangadhi,Cartridge Issue,i-SMART 30 PRO,N/A,#7562622,Samir Paudel,N/A,
2025-08-13 17:46:06,National Path Lab - Dhangadhi,H33s background issue,H33s,Break Down Call (On Call),#1733885184,Prabhakar Neupane,N/A,
2025-09-07 17:28:56,National Path Lab - Dhangadhi,Lekage from bath,H33s,Break Down Call (On Call),#1733885301,Samir Paudel,N/A,
2024-08-05 15:27:21,National Path Lab - Dhangadhi,Platelet High,H33s,Break Down Calls,#5122479,Sujan Babu Karki,N/A,
2024-07-03 16:03:22,National Path Lab (NPL) - Butwal,Application Issue,BA200,Application,#5155604,Samir Paudel,N/A,
2025-08-01 20:43:35,National Path Lab (NPL) - Butwal,arm bent issue,BA400,Break Down Call (On Call),#1733885124,Ashish Pathak,N/A,
2024-06-25 12:52:46,National Path Lab (NPL) - Butwal,BA200 AND BA400 AMC,BA400,AMC Proposal,#8406193,Samir Paudel,N/A,
2025-07-27 22:43:33,National Path Lab (NPL) - Butwal,issue in ba400,BA400,Break Down Call (On Site),#1733885093,Ashish Pathak,N/A,
2025-07-27 22:43:09,National Path Lab (NPL) - Butwal,pms of ba200,BA200,PMS,#1733885092,Ashish Pathak,N/A,
2025-01-09 19:12:49,National Path Lab (NPL) - Butwal,PMS OF BA200,BA200,PMS,#1733884082,Ashish Pathak,N/A,
2025-05-12 20:49:45,National Path Lab (NPL) - Butwal,pms of the machine,BA200,PMS,#1733884687,Ashish Pathak,N/A,
2025-01-09 19:13:20,National Path Lab (NPL) - Butwal,pms of the machine,BA400,PMS,#1733884083,Ashish Pathak,N/A,
2024-07-03 16:04:23,National Path Lab (NPL) - Butwal,PMS of the machine,BA400,Break Down Calls,#7341317,Samir Paudel,N/A,
2024-08-12 16:03:52,National Path Lab (NPL) - Butwal,Qc issue,BA400,Break Down Calls,#1158275,Ashish Pathak,N/A,
2024-12-10 14:57:06,National Path Lab (NPL) - Butwal,QC value not in range,BA200,Break Down Calls,#8449262,N/A,N/A,
2024-09-01 10:35:59,National Path Lab (NPL) - Butwal,Reagent board not responding,BA400,Break Down Calls,#4114016,Ashish Pathak,N/A,
2024-12-26 14:49:05,National Path Lab (NPL) - Butwal,reagent probe damage,BA400,Break Down Calls,#1733883998,N/A,N/A,
2024-10-27 09:49:16,National Path Lab (NPL) - Butwal,reagent rotor home issue,BA400,OnSite Visit,#5105505,Ashish Pathak,N/A,
2024-06-11 14:11:19,National Path Lab (NPL) - Butwal,Rotor not Detected Issue,BA200,Break Down Calls,#3439168,Samir Paudel,N/A,
2024-09-15 14:49:21,National Path Lab (NPL) - Butwal,Rotor overflow,BA400,Break Down Calls,#5721524,Ashish Pathak,N/A,
2024-12-11 17:44:49,National Path Lab (NPL) - Butwal,software upate,BA200,Break Down Calls,#1733883911,N/A,Shiwam Paudel,
2025-04-23 18:01:18,National Path Lab (NPL) - Butwal,wash station collision,BA400,Break Down Calls,#1733884618,Samir Paudel,N/A,
2024-07-03 16:02:34,National Path Lab (NPL) - Butwal,Water Leakage Issue,BA200,Break Down Calls,#2053245,Samir Paudel,N/A,
2025-07-13 22:52:32,National Path Lab (NPL) - Butwal,encoder issue,BA400,Break Down Call (On Call),#1733885019,Prabhakar Neupane,N/A,
2025-06-25 21:24:23,National Path Lab (NPL) - Butwal,pms of the machine,BA400,PMS,#1733884932,Ashish Pathak,Nishen Adhikari,
2025-10-09 11:38:03,National Path Lab (NPL) - Gulmi,Gulmi- Cartridge Issue,i-SMART 30 PRO,Break Down Call (On Call),#1733885454,Sneha,N/A,
2025-06-09 20:51:44,National Path Lab (NPL) - Kathmandu,i-SMART 30 PRO display issue,i-SMART 30 PRO,N/A,#1733884830,Sneha,N/A,
2026-05-19 10:39:02,National Reference Lab,A-15 Lamp replace,BA200,Break Down Call (On Site),#1733886285,Binita Paudel,N/A,
2026-04-22 16:01:57,National Reference Laboratory (NRL) - Baneshwor,Biratnagar- Functional check for operation,Liaison XL,Break Down Call (On Site),#1733886190,Abiral Dulal,N/A,
2026-06-01 17:26:46,National Reference Laboratory (NRL) - Baneshwor,TO RUN TEST,Liaison XL,Break Down Call (On Site),#1733886322,Samir Paudel,N/A,
2026-04-27 11:20:51,National Reference Laboratory (NRL) - Baneshwor,FOLLOW UP TICKET,Liaison XL,Break Down Call (On Site),#1733886207,Abiral Dulal,Prabhakar Neupane,
2025-08-21 16:05:30,National Reference Laboratory (NRL) - Baneshwor,SPARE ASSEMBLED AND CHAECK LiaisonXL,Liaison XL,Break Down Call (On Site),#1733885230,Samir Paudel,N/A,
2024-12-31 17:09:17,National Reference Laboratory (NRL) - Biratnagar,followup of machine,i-SMART 30 PRO,OnSite Visit,#1733884024,N/A,N/A,
2026-04-22 16:03:42,National Reference Laboratory (NRL) - Biratnagar,"biratnagar- Slope error, data backup",i-SMART 30 PRO,Break Down Call (On Site),#1733886191,Abiral Dulal,N/A,
2024-12-01 16:53:40,National Reference Laboratory (NRL) - Chitwan,Failed Na Calibration,i-SMART 30 PRO,BreakDownCalls,#8917144,N/A,N/A,
2024-11-17 15:30:06,National Reference Laboratory (NRL) - Jhapa,Result fluctuation,i-SMART 30 PRO,Break Down Calls,#7058099,N/A,N/A,
2024-12-02 14:02:40,National Reference Laboratory (NRL) - Jhapa,Software Update,i-SMART 30 PRO,OnSite Visit,#9830075,N/A,N/A,
2025-09-22 09:48:37,National Reference Laboratory (NRL) - Jhapa,Result Fluctuation,i-SMART 30 PRO,Break Down Call (On Site),#1733885388,Pradip Baral,N/A,
2024-12-10 16:51:14,National Reference Laboratory (NRL) - Maharajgunj,followup of machine,i-SMART 30 PRO,OnSiteVisit,#3604581,N/A,N/A,
2024-12-06 16:28:49,National Reference Laboratory (NRL) - Maharajgunj,machine follow up,i-SMART 30 PRO,OnSiteVisit,#9505791,N/A,N/A,
2025-05-20 22:07:26,National Reference Laboratory (NRL) - Pokhara,check A15,A25,Break Down Calls,#1733884730,Samir Paudel,N/A,
2026-05-13 09:23:46,National Trauma Center,bd in ventilator,NKV 550,Break Down Call (On Site),#1733886265,Samir Paudel,N/A,
2026-05-20 15:04:40,National Trauma Center,Break Down Issue (Ventilator),NKV 550,Break Down Call (On Site),#1733886291,Pratikshya Budhathoki,N/A,
2024-07-24 13:15:29,National Trauma Center,Calibration failed,NKV 550,Break Down Calls,#2798205,Sujan Babu Karki,N/A,
2025-08-05 22:27:09,National Trauma Center,calibration issue,RVW 50,Break Down Call (On Site),#1733885143,Sujan Babu Karki,N/A,
2024-06-10 16:58:33,National Trauma Center,categorising spare parts of scrubbing machine for replacement ,Ergodisc 165,Follow-up(Observation),#3403188,N/A,N/A,for list out the spare parts of all breakdown scrubbing machine 
